Year,Lineage,ID,Treatment,Individual,Hatch,Date,Age (days),Length (mm),Log.Length,SQRT.Length,Transform0.1,Arcsin.Length
2025,MTC2,FEC2L31,Lupinus polyphyllus,29,5/25/25,6/27/25,33,12.76,1.105850674,3.57211422,,
2025,MTC2,FEC2L31,Lupinus polyphyllus,29,5/25/25,7/1/25,37,10.47,1.019946682,3.235737937,,
2024,FE 1,FE1S2,Lupinus perennis,30,,5/15/24,1,1.54,0.187520721,1.24,0.085841695,0.297350003
2024,FE 1,FE1S2,Lupinus perennis,30,,5/19/24,5,2.86,0.456366033,1.69,0.15942029,0.410725621
2024,FE 1,FE1S2,Lupinus perennis,30,,5/23/24,9,3.7,0.568201724,1.92,0.206243032,0.471406561
2024,FE 1,FE1S2,Lupinus perennis,30,,5/26/24,12,5.005,0.699404082,2.24,0.278985507,0.556468472
2024,FE 1,FE1S2,Lupinus perennis,30,,5/30/24,16,8.62,0.935507266,2.94,0.480490524,0.765883734
2024,FE 1,FE1S2,Lupinus perennis,30,,6/3/24,20,9.22,0.964730921,3.04,0.51393534,0.799335308
2024,FE 1,FE1S2,Lupinus perennis,30,,6/6/24,23,14.47,1.160468531,3.8,0.80657748,1.115422284
2024,FE 1,FE1S2,Lupinus perennis,30,,6/10/24,27,13.645,1.13497354,3.69,0.760590858,1.059515668
2024,FE 1,FE1S2,Lupinus perennis,30,,6/13/24,30,11.575,1.063521,3.4,0.645206243,0.9327271
2024,FE 1,FE1S3,Lupinus perennis,31,,5/15/24,1,1.64,0.214843848,1.28,0.091415831,0.307157615
2024,FE 1,FE1S3,Lupinus perennis,31,,5/19/24,5,2.89,0.460897843,1.7,0.161092531,0.413004856
2024,FE 1,FE1S3,Lupinus perennis,31,,5/23/24,9,4.355,0.638988159,2.09,0.242753623,0.515190164
2024,FE 1,FE1S3,Lupinus perennis,31,,5/26/24,12,4.815,0.682596291,2.19,0.268394649,0.544590871
2024,FE 1,FE1S3,Lupinus perennis,31,,5/30/24,16,7.855,0.895146189,2.8,0.437848384,0.72308537
2024,FE 1,FE1S3,Lupinus perennis,31,,6/3/24,20,11.62,1.065206128,3.41,0.647714604,0.935350538
2024,FE 1,FE1S3,Lupinus perennis,31,,6/6/24,23,14.44,1.159416788,3.8,0.804626533,1.112957319
2024,FE 1,FE1S3,Lupinus perennis,31,,6/10/24,27,13.18,1.119750624,3.63,0.734392419,1.029355457
2024,FE 1,FE1S3,Lupinus perennis,31,,6/13/24,30,10.85,1.035429738,3.29,0.604793757,0.890974706
2024,FE 1,FE1S4,Lupinus perennis,32,,5/15/24,0,1.60,0.204119983,1.26,0.089186176,0.303267878
2024,FE 1,FE1S4,Lupinus perennis,32,,5/19/24,4,2.53,0.403120521,1.59,0.141025641,0.384972671
2024,FE 1,FE1S4,Lupinus perennis,32,,5/23/24,8,4.17,0.619615006,2.04,0.232162765,0.502745024
2024,FE 1,FE1S4,Lupinus perennis,32,,5/26/24,11,5.26,0.72057272,2.29,0.292920847,0.571889225
2024,FE 1,FE1S4,Lupinus perennis,32,,5/30/24,15,8.75,0.942008053,2.96,0.487736901,0.773133834
2024,FE 1,FE1S4,Lupinus perennis,32,,6/3/24,19,9.49,0.977266212,3.08,0.528985507,0.81439993
2024,FE 1,FE1S4,Lupinus perennis,32,,6/6/24,22,15.49,1.18991121,3.94,0.863154961,1.191867258
2024,FE 1,FE1S4,Lupinus perennis,32,,6/10/24,26,13.93,1.143951116,3.73,0.776477146,1.078351039
2024,FE 1,FE1S4,Lupinus perennis,32,,6/13/24,29,11.22,1.049799278,3.35,0.625139353,0.91188222
2024,FE 1,FE1S5,Lupinus perennis,33,,5/15/24,0,1.58,0.198657087,1.26,0.088071349,0.301306576
2024,FE 1,FE1S5,Lupinus perennis,33,,5/19/24,4,2.31,0.36267093,1.52,0.128483835,0.366603196
2024,FE 1,FE1S5,Lupinus perennis,33,,5/23/24,8,2.53,0.403120521,1.59,0.141025641,0.384972671
2024,FE 1,FE1S5,Lupinus perennis,33,,5/26/24,11,4.35,0.638489257,2.09,0.242474916,0.514865076
2024,FE 1,FE1S5,Lupinus perennis,33,,5/30/24,15,6.80,0.832508913,2.61,0.379041249,0.663227379
2024,FE 1,FE1S5,Lupinus perennis,33,,6/3/24,19,9.88,0.994537104,3.14,0.550445931,0.835930072
2024,FE 1,FE1S5,Lupinus perennis,33,,6/6/24,22,13.92,1.143639235,3.73,0.775919732,1.077682342
2024,FE 1,FE1S5,Lupinus perennis,33,,6/10/24,26,14.75,1.168644777,3.84,0.821906355,1.135133476
2024,FE 1,FE1S5,Lupinus perennis,33,,6/13/24,29,12.51,1.09725731,3.54,0.697324415,0.988240977
2024,FE 1,FE1S6,Lupinus perennis,34,,5/15/24,0,1.48,0.170261715,1.22,0.082497213,0.291326706
2024,FE 1,FE1S6,Lupinus perennis,34,,5/19/24,4,2.33,0.367355921,1.53,0.129877369,0.368680626
2024,FE 1,FE1S6,Lupinus perennis,34,,5/23/24,8,3.11,0.492760389,1.76,0.17335563,0.429438086
2024,FE 1,FE1S6,Lupinus perennis,34,,5/26/24,11,4.71,0.673020907,2.17,0.262541806,0.537963654
2024,FE 1,FE1S6,Lupinus perennis,34,,5/30/24,15,8.98,0.953034457,3,0.500278707,0.78567687
2024,FE 1,FE1S6,Lupinus perennis,34,,6/3/24,19,12.40,1.093421685,3.52,0.691192865,0.9815866
2024,FE 1,FE1S6,Lupinus perennis,34,,6/6/24,22,15.72,1.196452542,3.96,0.876254181,1.211329445
2024,FE 1,FE1S6,Lupinus perennis,34,,6/10/24,26,12.20,1.086359831,3.49,0.680044593,0.969579909
2024,FE 1,FE1S6,Lupinus perennis,34,,6/13/24,29,11.62,1.065206128,3.41,0.647714604,0.935350538
2024,FE 1,FE1S8,Lupinus perennis,35,,5/15/24,0,0.98,-0.008773924,0.99,0.054626533,0.235905187
2024,FE 1,FE1S8,Lupinus perennis,35,,5/19/24,4,2.58,0.410777233,1.6,0.143534002,0.388562878
2024,FE 1,FE1S8,Lupinus perennis,35,,5/23/24,8,3.48,0.540954809,1.86,0.193701226,0.455726757
2024,FE 1,FE1S8,Lupinus perennis,35,,5/26/24,11,5.21,0.716420734,2.28,0.290133779,0.568822905
2024,FE 1,FE1S8,Lupinus perennis,35,,5/30/24,15,8.74,0.941262909,2.96,0.48690078,0.772297445
2024,FE 1,FE1S8,Lupinus perennis,35,,6/3/24,19,13.21,1.120902818,3.63,0.736343367,1.031566732
2024,FE 1,FE1S8,Lupinus perennis,35,,6/6/24,22,14.47,1.160318438,3.8,0.806298774,1.11506957
2024,FE 1,FE1S8,Lupinus perennis,35,,6/10/24,26,12.91,1.110926242,3.59,0.719620959,1.012775491
2024,FE 1,FE1S8,Lupinus perennis,35,,6/13/24,29,12.30,1.089728533,3.51,0.685340022,0.975268724
2024,FE 1,FE1S9,Lupinus perennis,36,,5/15/24,0,1.34,0.127104798,1.16,0.074693423,0.276822988
2024,FE 1,FE1S9,Lupinus perennis,36,,5/19/24,4,2.24,0.349277527,1.49,0.12458194,0.360734623
2024,FE 1,FE1S9,Lupinus perennis,36,,5/23/24,8,2.45,0.389166084,1.57,0.136566332,0.378523425
2024,FE 1,FE1S9,Lupinus perennis,36,,5/26/24,11,4.62,0.664641976,2.15,0.257525084,0.532245262
2024,FE 1,FE1S9,Lupinus perennis,36,,5/30/24,15,7.95,0.900367129,2.82,0.443143813,0.728418728
2024,FE 1,FE1S9,Lupinus perennis,36,,6/3/24,19,8.90,0.949145952,2.98,0.495819398,0.781217513
2024,FE 1,FE1S9,Lupinus perennis,36,,6/6/24,22,15.23,1.182699903,3.9,0.848940914,1.171616042
2024,FE 1,FE1S9,Lupinus perennis,36,,6/10/24,26,14.87,1.172164914,3.86,0.828595318,1.143940846
2024,FE 1,FE1S9,Lupinus perennis,36,,6/13/24,29,11.53,1.061640934,3.39,0.642419175,0.929817058
2024,FE 1,FE1S10,Lupinus perennis,37,,5/15/24,0,1.17,0.068185862,1.08,0.065217391,0.25823757
2024,FE 1,FE1S10,Lupinus perennis,37,,5/19/24,4,2.07,0.315970345,1.44,0.115384615,0.346579954
2024,FE 1,FE1S10,Lupinus perennis,37,,5/23/24,8,2.50,0.39707055,1.58,0.139074693,0.382161808
2024,FE 1,FE1S10,Lupinus perennis,37,,5/26/24,11,4.17,0.620136055,2.04,0.232441472,0.50307501
2024,FE 1,FE1S10,Lupinus perennis,37,,5/30/24,15,6.30,0.798995734,2.51,0.350891862,0.633986487
2024,FE 1,FE1S10,Lupinus perennis,37,,6/3/24,19,9.64,0.983851719,3.1,0.537068004,0.822500207
2024,FE 1,FE1S10,Lupinus perennis,37,,6/6/24,22,9.22,0.96449534,3.04,0.513656633,0.799056495
2024,FE 1,FE1S10,Lupinus perennis,37,,6/10/24,26,11.85,1.07371835,3.44,0.660535117,0.948827831
2024,FE 1,FE1S10,Lupinus perennis,37,,6/13/24,29,17.94,1.253822439,4.24,1,1.570796327
2024,FE 1,FE1S10,Lupinus perennis,37,,6/17/24,33,15.10,1.178976947,3.89,0.841694537,1.161595579
2024,FE 1,FE1S11,Lupinus perennis,38,,5/15/24,0,1.39,0.1430148,1.18,0.077480491,0.282079096
2024,FE 1,FE1S11,Lupinus perennis,38,,5/19/24,4,2.00,0.2999429,1.41,0.111204013,0.339984689
2024,FE 1,FE1S11,Lupinus perennis,38,,5/23/24,8,3.73,0.571708832,1.93,0.207915273,0.473469975
2024,FE 1,FE1S11,Lupinus perennis,38,,5/26/24,11,4.75,0.676236217,2.18,0.264492754,0.540177923
2024,FE 1,FE1S11,Lupinus perennis,38,,5/30/24,15,9.17,0.962132469,3.03,0.510869565,0.796268585
2024,FE 1,FE1S11,Lupinus perennis,38,,6/3/24,19,11.00,1.041195234,3.32,0.612876254,0.899255872
2024,FE 1,FE1S11,Lupinus perennis,38,,6/6/24,22,15.77,1.197831693,3.97,0.879041249,1.215582078
2024,FE 1,FE1S11,Lupinus perennis,38,,6/10/24,26,13.23,1.121559844,3.64,0.737458194,1.032832673
2024,FE 1,FE1S11,Lupinus perennis,38,,6/13/24,29,11.57,1.063333359,3.4,0.644927536,0.932435866
2024,FE 1,FE1S12,Lupinus perennis,39,,5/15/24,0,1.12,0.049218023,1.06,0.062430323,0.252536294
2024,FE 1,FE1S12,Lupinus perennis,39,,5/19/24,4,2.25,0.351216345,1.5,0.125139353,0.361577756
2024,FE 1,FE1S12,Lupinus perennis,39,,5/23/24,8,3.54,0.548389418,1.88,0.197045708,0.459944425
2024,FE 1,FE1S12,Lupinus perennis,39,,5/26/24,11,5.26,0.72057272,2.29,0.292920847,0.571889225
2024,FE 1,FE1S12,Lupinus perennis,39,,5/30/24,15,8.40,0.9240207,2.9,0.467948718,0.75332489
2024,FE 1,FE1S12,Lupinus perennis,39,,6/3/24,19,11.21,1.049605613,3.35,0.624860647,0.911594373
2024,FE 1,FE1S12,Lupinus perennis,39,,6/6/24,22,14.98,1.175511813,3.87,0.835005574,1.152510066
2024,FE 1,FE1S12,Lupinus perennis,39,,6/10/24,26,12.97,1.112772521,3.6,0.722686734,1.016193833
2024,FE 1,FE1S12,Lupinus perennis,39,,6/13/24,29,11.82,1.072433726,3.44,0.658584169,0.946769248
2024,FE 1,FE1S13,Lupinus perennis,40,,5/15/24,0,1.31,0.117271296,1.14,0.073021182,0.273626009
2024,FE 1,FE1S13,Lupinus perennis,40,,5/19/24,4,2.75,0.439332694,1.66,0.15328874,0.402284034
2024,FE 1,FE1S13,Lupinus perennis,40,,5/23/24,8,3.77,0.57634135,1.94,0.210144928,0.476211704
2024,FE 1,FE1S13,Lupinus perennis,40,,5/26/24,11,4.17,0.620136055,2.04,0.232441472,0.50307501
2024,FE 1,FE1S13,Lupinus perennis,40,,5/30/24,15,8.59,0.933993164,2.93,0.478818283,0.764210106
2024,FE 1,FE1S13,Lupinus perennis,40,,6/3/24,19,12.35,1.091666958,3.51,0.688405797,0.978574039
2024,FE 1,FE1S13,Lupinus perennis,40,,6/6/24,22,14.86,1.171872656,3.85,0.828037904,1.143201777
2024,FE 1,FE1S13,Lupinus perennis,40,,6/10/24,26,12.46,1.095518042,3.53,0.694537347,0.985211628
2024,FE 1,FE1S13,Lupinus perennis,40,,6/13/24,29,11.96,1.07773118,3.46,0.666666667,0.955316618
2024,FE 1,FE1S14,Lupinus perennis,41,,5/19/24,3,2.34,0.369215857,1.53,0.130434783,0.36950894
2024,FE 1,FE1S14,Lupinus perennis,41,,5/23/24,7,3.21,0.506505032,1.79,0.178929766,0.436754555
2024,FE 1,FE1S14,Lupinus perennis,41,,5/26/24,10,4.89,0.689308859,2.21,0.272575251,0.549296558
2024,FE 1,FE1S14,Lupinus perennis,41,,5/30/24,14,6.21,0.7930916,2.49,0.346153846,0.629014802
2024,FE 1,FE1S14,Lupinus perennis,41,,6/3/24,18,9.66,0.984977126,3.11,0.538461538,0.823897734
2024,FE 1,FE1S14,Lupinus perennis,41,,6/6/24,21,11.63,1.065579715,3.41,0.648272018,0.9359341
2024,FE 1,FE1S14,Lupinus perennis,41,,6/10/24,25,15.41,1.187661703,3.92,0.858695652,1.185423435
2024,FE 1,FE1S14,Lupinus perennis,41,,6/13/24,28,12.44,1.09482038,3.53,0.69342252,0.984002062
2024,FE 1,FE1S15,Lupinus perennis,42,,5/19/24,3,2.81,0.44870632,1.68,0.156633222,0.406905237
2024,FE 1,FE1S15,Lupinus perennis,42,,5/23/24,7,3.99,0.600972896,2,0.222408027,0.491106108
2024,FE 1,FE1S15,Lupinus perennis,42,,5/26/24,10,4.54,0.656577291,2.13,0.252787068,0.526811069
2024,FE 1,FE1S15,Lupinus perennis,42,,5/30/24,14,8.72,0.940516485,2.95,0.48606466,0.771461019
2024,FE 1,FE1S15,Lupinus perennis,42,,6/3/24,18,11.90,1.075364446,3.45,0.663043478,0.951478816
2024,FE 1,FE1S15,Lupinus perennis,42,,6/6/24,21,16.78,1.224791956,4.1,0.935340022,1.313689793
2024,FE 1,FE1S15,Lupinus perennis,42,,6/10/24,25,13.51,1.130494589,3.67,0.752787068,1.050421804
2024,FE 1,FE1S15,Lupinus perennis,42,,6/13/24,28,11.66,1.066512278,3.41,0.649665552,0.937393932
2024,FE 1,FE1S16,Lupinus perennis,43,,5/19/24,2,2.17,0.335457901,1.47,0.120680045,0.354786676
2024,FE 1,FE1S16,Lupinus perennis,43,,5/23/24,6,2.51,0.39880773,1.58,0.139632107,0.382966587
2024,FE 1,FE1S16,Lupinus perennis,43,,5/26/24,9,4.19,0.622214023,2.05,0.233556299,0.504393579
2024,FE 1,FE1S16,Lupinus perennis,43,,5/30/24,13,5.73,0.758154622,2.39,0.319397993,0.600618785
2024,FE 1,FE1S16,Lupinus perennis,43,,6/3/24,17,9.00,0.954242509,3,0.501672241,0.787070407
2024,FE 1,FE1S16,Lupinus perennis,43,,6/6/24,20,8.94,0.951337519,2.99,0.498327759,0.783725919
2024,FE 1,FE1S16,Lupinus perennis,43,,6/10/24,24,13.13,1.118264726,3.62,0.731884058,1.026519987
2024,FE 1,FE1S16,Lupinus perennis,43,,6/13/24,27,15.83,1.199480915,3.98,0.88238573,1.220741437
2024,FE 1,FE1S16,Lupinus perennis,43,,6/17/24,31,11.31,1.053462605,3.36,0.630434783,0.917359587
2024,FE 1,FE1S17,Lupinus perennis,44,,5/19/24,1,1.72,0.235528447,1.31,0.095875139,0.314811362
2024,FE 1,FE1S17,Lupinus perennis,44,,5/23/24,5,2.49,0.396199347,1.58,0.138795987,0.381758912
2024,FE 1,FE1S17,Lupinus perennis,44,,5/26/24,8,3.65,0.562292864,1.91,0.203455964,0.467953711
2024,FE 1,FE1S17,Lupinus perennis,44,,5/30/24,12,5.64,0.751279104,2.37,0.314381271,0.595227483
2024,FE 1,FE1S17,Lupinus perennis,44,,6/3/24,16,9.81,0.991669007,3.13,0.546822742,0.832289613
2024,FE 1,FE1S17,Lupinus perennis,44,,6/6/24,19,9.30,0.968482949,3.05,0.518394649,0.803796964
2024,FE 1,FE1S17,Lupinus perennis,44,,6/10/24,23,15.62,1.193541989,3.95,0.870401338,1.202530425
2024,FE 1,FE1S17,Lupinus perennis,44,,6/13/24,26,16.52,1.217878578,4.06,0.920568562,1.285089354
2024,FE 1,FE1S17,Lupinus perennis,44,,6/17/24,30,10.86,1.035829825,3.3,0.605351171,0.891544851
2024,FE 1,FE1S18,Lupinus perennis,45,,5/19/24,1,1.62,0.208172527,1.27,0.090022297,0.304731607
2024,FE 1,FE1S18,Lupinus perennis,45,,5/23/24,5,2.80,0.447158031,1.67,0.156075808,0.406137854
2024,FE 1,FE1S18,Lupinus perennis,45,,5/26/24,8,3.58,0.553883027,1.89,0.199554069,0.463089962
2024,FE 1,FE1S18,Lupinus perennis,45,,5/30/24,12,4.98,0.696793085,2.23,0.277313266,0.554602494
2024,FE 1,FE1S18,Lupinus perennis,45,,6/3/24,16,9.85,0.99321572,3.14,0.54877369,0.834249538
2024,FE 1,FE1S18,Lupinus perennis,45,,6/6/24,19,10.50,1.021189299,3.24,0.585284281,0.871101492
2024,FE 1,FE1S18,Lupinus perennis,45,,6/10/24,23,15.40,1.187520721,3.92,0.858416945,1.185023545
2024,FE 1,FE1S18,Lupinus perennis,45,,6/13/24,26,13.42,1.127752516,3.66,0.748049052,1.044947706
2024,FE 1,FE1S18,Lupinus perennis,45,,6/17/24,30,12.28,1.089021501,3.5,0.684225195,0.974068958
2024,FE 1,FE1S19,Lupinus perennis,46,,5/19/24,1,1.78,0.249198357,1.33,0.098940914,0.319981234
2024,FE 1,FE1S19,Lupinus perennis,46,,5/23/24,5,2.69,0.42894429,1.64,0.149665552,0.397230879
2024,FE 1,FE1S19,Lupinus perennis,46,,5/26/24,8,3.45,0.537819095,1.86,0.192307692,0.453961252
2024,FE 1,FE1S19,Lupinus perennis,46,,5/30/24,12,4.52,0.654657755,2.12,0.251672241,0.52552757
2024,FE 1,FE1S19,Lupinus perennis,46,,6/3/24,16,8.30,0.919078092,2.88,0.462653289,0.748016638
2024,FE 1,FE1S19,Lupinus perennis,46,,6/6/24,19,8.80,0.944482672,2.97,0.490523969,0.775921565
2024,FE 1,FE1S19,Lupinus perennis,46,,6/10/24,23,13.80,1.139721705,3.71,0.768952062,1.069372633
2024,FE 1,FE1S19,Lupinus perennis,46,,6/13/24,26,15.90,1.201260532,3.99,0.886008919,1.226403039
2024,FE 1,FE1S19,Lupinus perennis,46,,6/17/24,30,11.58,1.063521,3.4,0.645206243,0.9327271
2024,FE 2,FE2S2,Lupinus perennis,47,,5/15/24,0,1.16,0.064457989,1.08,0.064659978,0.257106534
2024,FE 2,FE2S2,Lupinus perennis,47,,5/19/24,4,2.50,0.39707055,1.58,0.139074693,0.382161808
2024,FE 2,FE2S2,Lupinus perennis,47,,5/23/24,8,3.06,0.485011215,1.75,0.170289855,0.425374475
2024,FE 2,FE2S2,Lupinus perennis,47,,5/26/24,11,5.46,0.736794755,2.34,0.304069119,0.584071002
2024,FE 2,FE2S2,Lupinus perennis,47,,5/30/24,15,6.00,0.777789187,2.45,0.334169454,0.616366271
2024,FE 2,FE2S2,Lupinus perennis,47,,6/3/24,19,10.31,1.013047996,3.21,0.574414716,0.860090371
2024,FE 2,FE2S2,Lupinus perennis,47,,6/6/24,22,10.15,1.006252051,3.19,0.565496098,0.85108303
2024,FE 2,FE2S2,Lupinus perennis,47,,6/10/24,26,15.49,1.190051418,3.94,0.863433668,1.192272902
2024,FE 2,FE2S2,Lupinus perennis,47,,6/13/24,29,11.96,1.07773118,3.46,0.666666667,0.955316618
2024,FE 2,FE2S2,Lupinus perennis,47,,6/17/24,33,11.06,1.043558747,3.32,0.616220736,0.902691743
2024,FE 2,FE2S3,Lupinus perennis,48,,5/15/24,0,1.41,0.149219113,1.19,0.078595318,0.284157217
2024,FE 2,FE2S3,Lupinus perennis,48,,5/19/24,4,2.91,0.463146137,1.7,0.161928651,0.414140886
2024,FE 2,FE2S3,Lupinus perennis,48,,5/23/24,8,4.36,0.639486489,2.09,0.24303233,0.515515125
2024,FE 2,FE2S3,Lupinus perennis,48,,5/26/24,11,4.57,0.659440782,2.14,0.254459309,0.528732814
2024,FE 2,FE2S3,Lupinus perennis,48,,5/30/24,15,10.39,1.016406501,3.22,0.578874025,0.864603029
2024,FE 2,FE2S3,Lupinus perennis,48,,6/3/24,19,13.24,1.121887985,3.64,0.738015608,1.033466292
2024,FE 2,FE2S3,Lupinus perennis,48,,6/6/24,22,15.12,1.179551791,3.89,0.842809365,1.163124817
2024,FE 2,FE2S3,Lupinus perennis,48,,6/10/24,26,13.31,1.124178055,3.65,0.741917503,1.037913912
2024,FE 2,FE2S3,Lupinus perennis,48,,6/13/24,29,11.52,1.061452479,3.39,0.642140468,0.929526332
2024,FE 2,FE2S4,Lupinus perennis,49,,5/15/24,0,1.21,0.08278537,1.1,0.067447046,0.262717424
2024,FE 2,FE2S4,Lupinus perennis,49,,5/19/24,4,2.80,0.447158031,1.67,0.156075808,0.406137854
2024,FE 2,FE2S4,Lupinus perennis,49,,5/23/24,8,4.18,0.62065648,2.04,0.232720178,0.503404859
2024,FE 2,FE2S4,Lupinus perennis,49,,5/26/24,11,5.18,0.71432976,2.28,0.288740245,0.567286486
2024,FE 2,FE2S4,Lupinus perennis,49,,5/30/24,15,7.50,0.875061263,2.74,0.418060201,0.70308709
2024,FE 2,FE2S4,Lupinus perennis,49,,6/3/24,19,9.33,0.96964884,3.05,0.519788183,0.805191516
2024,FE 2,FE2S4,Lupinus perennis,49,,6/6/24,22,16.39,1.214446446,4.05,0.913322185,1.271957222
2024,FE 2,FE2S4,Lupinus perennis,49,,6/10/24,26,13.35,1.125318578,3.65,0.74386845,1.040145922
2024,FE 2,FE2S4,Lupinus perennis,49,,6/13/24,29,11.57,1.063333359,3.4,0.644927536,0.932435866
2024,FE 2,FE2S7,Lupinus perennis,50,,5/15/24,0,1.24,0.093421685,1.11,0.069119287,0.26603238
2024,FE 2,FE2S7,Lupinus perennis,50,,5/19/24,4,2.62,0.418301291,1.62,0.146042363,0.392127064
2024,FE 2,FE2S7,Lupinus perennis,50,,5/23/24,8,3.43,0.53529412,1.85,0.191192865,0.452545337
2024,FE 2,FE2S7,Lupinus perennis,50,,5/26/24,11,5.58,0.746634199,2.36,0.311036789,0.59162037
2024,FE 2,FE2S7,Lupinus perennis,50,,5/30/24,15,7.62,0.881954971,2.76,0.424749164,0.709860311
2024,FE 2,FE2S7,Lupinus perennis,50,,6/3/24,19,10.99,1.040997692,3.32,0.612597547,0.898969798
2024,FE 2,FE2S7,Lupinus perennis,50,,6/6/24,22,14.13,1.150142162,3.76,0.787625418,1.091853548
2024,FE 2,FE2S7,Lupinus perennis,50,,6/10/24,26,14.12,1.149680882,3.76,0.786789298,1.0908321
2024,FE 2,FE2S7,Lupinus perennis,50,,6/13/24,29,11.66,1.06669855,3.41,0.649944259,0.937686059
2024,FE 2,FE2S9,Lupinus perennis,51,,5/19/24,3,2.29,0.358886204,1.51,0.127369008,0.364934329
2024,FE 2,FE2S9,Lupinus perennis,51,,5/23/24,7,4.21,0.623766,2.05,0.234392419,0.505381071
2024,FE 2,FE2S9,Lupinus perennis,51,,5/26/24,10,5.44,0.7355989,2.33,0.303232999,0.583161846
2024,FE 2,FE2S9,Lupinus perennis,51,,5/30/24,14,9.09,0.958563883,3.01,0.506688963,0.792087326
2024,FE 2,FE2S9,Lupinus perennis,51,,6/3/24,18,13.76,1.138618434,3.71,0.767001115,1.067061757
2024,FE 2,FE2S9,Lupinus perennis,51,,6/6/24,21,16.57,1.219322508,4.07,0.923634337,1.290809093
2024,FE 2,FE2S9,Lupinus perennis,51,,6/10/24,25,13.34,1.12515583,3.65,0.743589744,1.039826724
2024,FE 2,FE2S9,Lupinus perennis,51,,6/13/24,28,11.49,1.060320029,3.39,0.640468227,0.927783024
2024,FE 2,FE2S11,Lupinus perennis,52,,5/19/24,3,1.84,0.263636069,1.35,0.102285396,0.325540433
2024,FE 2,FE2S11,Lupinus perennis,52,,5/23/24,7,2.27,0.355068206,1.5,0.126254181,0.363259212
2024,FE 2,FE2S11,Lupinus perennis,52,,5/26/24,10,3.58,0.553276046,1.89,0.199275362,0.462741195
2024,FE 2,FE2S11,Lupinus perennis,52,,5/30/24,14,4.24,0.626853415,2.06,0.23606466,0.507352397
2024,FE 2,FE2S11,Lupinus perennis,52,,6/3/24,18,7.49,0.874481818,2.74,0.417502787,0.702521984
2024,FE 2,FE2S11,Lupinus perennis,52,,6/6/24,21,7.14,0.853393977,2.67,0.397714604,0.682385561
2024,FE 2,FE2S11,Lupinus perennis,52,,6/10/24,25,12.64,1.101575246,3.55,0.704292085,0.995849315
2024,FE 2,FE2S11,Lupinus perennis,52,,6/13/24,28,15.40,1.187379693,3.92,0.858138239,1.184623982
2024,FE 2,FE2S11,Lupinus perennis,52,,6/17/24,32,11.01,1.041590047,3.32,0.613433668,0.899828132
2024,FE 2,FE2S12,Lupinus perennis,53,,5/19/24,3,2.55,0.405687787,1.6,0.141861761,0.386172344
2024,FE 2,FE2S12,Lupinus perennis,53,,5/23/24,7,3.48,0.541579244,1.87,0.193979933,0.456079277
2024,FE 2,FE2S12,Lupinus perennis,53,,5/26/24,10,5.39,0.731185708,2.32,0.300167224,0.579822182
2024,FE 2,FE2S12,Lupinus perennis,53,,5/30/24,14,7.37,0.867467488,2.71,0.410813824,0.69573215
2024,FE 2,FE2S12,Lupinus perennis,53,,6/3/24,18,8.90,0.949390007,2.98,0.496098105,0.781496229
2024,FE 2,FE2S12,Lupinus perennis,53,,6/6/24,21,14.60,1.164204099,3.82,0.813545151,1.124304234
2024,FE 2,FE2S12,Lupinus perennis,53,,6/10/24,25,13.74,1.137986733,3.71,0.765886288,1.065744284
2024,FE 2,FE2S12,Lupinus perennis,53,,6/13/24,28,11.08,1.04453976,3.33,0.61761427,0.904125013
2024,FE 2,FE2S13,Lupinus perennis,54,,5/19/24,3,1.96,0.291146762,1.4,0.108974359,0.336422908
2024,FE 2,FE2S13,Lupinus perennis,54,,5/23/24,7,3.20,0.504470862,1.79,0.178093645,0.435662851
2024,FE 2,FE2S13,Lupinus perennis,54,,5/26/24,10,5.62,0.749349761,2.37,0.312987737,0.593725796
2024,FE 2,FE2S13,Lupinus perennis,54,,5/30/24,14,7.82,0.893206753,2.8,0.435897436,0.721118683
2024,FE 2,FE2S13,Lupinus perennis,54,,6/3/24,18,12.57,1.099335278,3.55,0.700668896,0.991886645
2024,FE 2,FE2S13,Lupinus perennis,54,,6/6/24,21,14.61,1.164501561,3.82,0.814102564,1.125020246
2024,FE 2,FE2S13,Lupinus perennis,54,,6/10/24,25,13.58,1.132739838,3.68,0.756688963,1.054956367
2024,FE 2,FE2S13,Lupinus perennis,54,,6/13/24,28,11.68,1.067442843,3.42,0.651059086,0.938855103
2024,FE 2,FE2S15,Lupinus perennis,55,,5/19/24,3,2.11,0.324282455,1.45,0.11761427,0.35005489
2024,FE 2,FE2S15,Lupinus perennis,55,,5/23/24,7,3.28,0.515873844,1.81,0.182831661,0.44182308
2024,FE 2,FE2S15,Lupinus perennis,55,,5/26/24,10,4.35,0.637989781,2.08,0.24219621,0.514539861
2024,FE 2,FE2S15,Lupinus perennis,55,,5/30/24,14,6.11,0.78604121,2.47,0.34057971,0.623145178
2024,FE 2,FE2S15,Lupinus perennis,55,,6/3/24,18,9.09,0.958324932,3.01,0.506410256,0.791808595
2024,FE 2,FE2S15,Lupinus perennis,55,,6/6/24,21,15.24,1.182984967,3.9,0.849498328,1.172394913
2024,FE 2,FE2S15,Lupinus perennis,55,,6/10/24,25,13.88,1.142232992,3.72,0.773411371,1.07468048
2024,FE 2,FE2S15,Lupinus perennis,55,,6/13/24,28,10.72,1.030194785,3.27,0.59754738,0.883575196
